HotelID,AccommodationName,LocationID,Type,LocationName,BrandList
DIST0000078670,Mespil Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000078687,Metro Dublin Airport,1400,DestinationRegion,Dublin,<Brand>JET</Brand>
DIST0000078688,Metro Hotel Dublin Airport,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000079255,Morans Red Cow Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000079260,Morehampton Townhouse,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000079270,Morgan Hotel,1400,DestinationRegion,Dublin,<Brand>LCH</Brand>
DIST0000079426,My Place Hostel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000080060,North Star Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000080262,O&#39;Callaghan Alexander,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000080264,O&#39;Callaghan Stephens Green,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000081386,Paramount,1400,DestinationRegion,Dublin,<Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000081749,Pearse Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000081785,Pembroke Townhouse,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000082487,Portmarnock Hotel And Golf Links,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000082532,Portobello Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000082620,Premier Apartments Sandyford,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000083245,Radisson Blu Dublin Airport,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000083321,"Radisson Blu Royal Hotel, Dublin",1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000083327,Radisson Blu St Helens Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000083328,Radisson Blu St. Helen&#39;s,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000083622,Red Cow Moran,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000083701,Regency Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000084466,RiverHouse Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000084831,Royal Bray Hotel,1400,DestinationRegion,Dublin,<Brand>JET</Brand>
DIST0000084897,Royal Marine,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000085030,Russell Court,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000085437,Sandymount Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000085694,Schoolhouse Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000086145,Shelbourne Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000086531,Sky Backpackers The Liffey,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000087125,St George Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000087263,Stauntons on the Green,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000087304,Staycity Serviced Apartments - Millennium Walk,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000087305,Staycity Serviced Apartments - St. Augustine Street,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000087306,Staycity Serviced Apartments Christchurch,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000087372,Stephen&#39;s Green Travelodge,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000087381,Stillorgan Park,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000087575,Summerhill House Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000088057,Tara Towers,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000088115,Temple Bar Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000088271,The Ardmore Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088272,The Arlington Hotel Temple Bar,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000088273,"The Arlington, O&#39;Connell Bridge",1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088310,The Beacon,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>LCH</Brand>
DIST0000088312,The Beacon Boutique Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088326,The Belvedere,1400,DestinationRegion,Dublin,<Brand>JET</Brand>
DIST0000088328,The Belvedere Hotel Parnell Square,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088369,The Burlington Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088375,The Camden Court Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088379,The Carlton Hotel Blanchardstown,1400,DestinationRegion,Dublin,<Brand>JET</Brand>
DIST0000088409,The Clarence,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088412,The Clarion Hotel Liffey Valley,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000088422,The Cliff Townhouse,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088465,The Croke Park Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand><Brand>EXP</Brand><Brand>JET</Brand><Brand>LCH</Brand>
DIST0000088540,The Fitzwilliam Hotel,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000088544,The Fleet Street Hotel Temple Bar,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088569,The Gibson,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000088590,The Gresham Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088752,The Louis Fitzgerald Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088778,The Maple Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000088807,The Merrion,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand>
DIST0000088810,The Metro Hotel Dublin Airport,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088832,The Morgan,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088833,"The Morrison, a DoubleTree by Hilton Hotel",1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088861,The North Star Hotel,1400,DestinationRegion,Dublin,<Brand>LCH</Brand>
DIST0000088862,The North Star Hotel and Premier Club Suites,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000088927,The Pearse Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088951,The Plaza Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000088959,The Portobello Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000088991,"The Regency Hotel, Dublin City",1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000089043,"The Ritz-Carlton, Powerscourt, County Wicklow",1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000089127,The Shelbourne Dublin,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000089128,"The Shelbourne Dublin, A Renaissance Hotel",1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000089214,The Times Hostel - Camden Place,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000089215,The Times Hostel - College Street,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000089272,The Westbury Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000089292,The Westin Dublin,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000089458,Times Hostel - Camden Place,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000089682,Townhouse Dublin,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>LCH</Brand>
DIST0000089733,Travelodge Airport,1400,DestinationRegion,Dublin,<Brand>BOK</Brand>
DIST0000089741,Travelodge Dublin Airport North Swords,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand><Brand>JET</Brand>
DIST0000089761,Travelodge Phoenix Park,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EXP</Brand><Brand>JET</Brand>
DIST0000089832,Trinity Capital Hotel,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand><Brand>LCH</Brand>
DIST0000091450,West County Hotel,1400,DestinationRegion,Dublin,<Brand>EXP</Brand>
DIST0000091456,Westbury,1400,DestinationRegion,Dublin,<Brand>JET</Brand>
DIST0000091492,Westin,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>JET</Brand>
DIST0000091553,White Sands,1400,DestinationRegion,Dublin,<Brand>BOK</Brand><Brand>EBK</Brand>
DIST0000091573,Wilton Hotel Bray,1400,DestinationRegion,Dublin,<Brand>EBK</Brand>
DIST0000091814,Your Home From Home Apartments,1400,DestinationRegion,Dublin,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000055381,Admiral Grand Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000056062,All Inclusive Light - Valamar Club Dubrovnik Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000057173,Apartments Dub Cavtat,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000057193,Apartments Lina,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000057706,Argosy,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000057740,Ariston,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000058555,Bacan Serviced Apartments,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000059277,Bellevue Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000063601,Croatia Hotel Dubrovnik,1012,DestinationRegion,Dubrovnik,<Brand>EBK</Brand>
DIST0000064965,Dubrovnik Palace,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand><Brand>FLH</Brand>
DIST0000067729,Grand Hotel Orebic,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand><Brand>EXP</Brand>
DIST0000067916,Grand Villa Argentina,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000068961,Hilton Imperial Dubrovnik,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000069747,Hotel Adria,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000070039,Hotel Argosy,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000070071,Hotel Astarea,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000070307,Hotel Berkeley,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000070403,Hotel Bozica,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000070556,Hotel Cavtat,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071011,Hotel Dubrovnik,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071169,Hotel Excelsior,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071208,Hotel Feral,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071628,Hotel Indijan,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071662,Hotel Ivka,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071737,Hotel Kazbek,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071769,Hotel Komodor,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071770,Hotel Kompas,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000071775,Hotel Korkyra,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000072375,Hotel More,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000072425,Hotel Neptun,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000072525,Hotel Odisej,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000073377,Hotel Splendid,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000073547,Hotel Tirena,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000074186,Iberostar Albatros,1012,DestinationRegion,Dubrovnik,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000074224,Iberostar Epidaurus,1012,DestinationRegion,Dubrovnik,<Brand>EBK</Brand><Brand>EXP</Brand>
DIST0000075635,Kompas Hotel,1012,DestinationRegion,Dubrovnik,<Brand>118</Brand>
DIST0000075636,Kompass,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000076133,Lacroma Valamar Dubrovnik Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000076143,Lafodia Sea Resort,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000076248,Lapad,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000076989,Lopud Residence,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000078975,Miro Studio Apartments,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000081880,Pervanovo Apartments,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000083305,"Radisson BLU Resort &amp; Spa, Dubrovnik Sun Gardens",1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000084080,Residences Island View,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000084526,Rixos Libertas Dubrovnik,1012,DestinationRegion,Dubrovnik,<Brand>118</Brand><Brand>EXP</Brand>
DIST0000084933,Royal Palm Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000084955,Royal Princess Hotel,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000088968,The Pucic Palace,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000089497,Tirena Hotel,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000090224,Uvala,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000090250,Valamar Dubrovnik President,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand><Brand>EXP</Brand>
DIST0000090251,Valamar Lacroma Resort,1012,DestinationRegion,Dubrovnik,<Brand>COS</Brand>
DIST0000090713,Villa Dubrovnik,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000090759,Villa Glavi_,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000090799,Villa Lanterna,1012,DestinationRegion,Dubrovnik,<Brand>118</Brand><Brand>EXP</Brand>
DIST0000090847,Villa Meridiana,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000090889,Villa Orsula,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000090968,Villa Telenta,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000090988,Villa Vilina,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000091069,Villas Mlini,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000091076,Villas Plat,1012,DestinationRegion,Dubrovnik,<Brand>EXP</Brand>
DIST0000077846,MARINA PALACE,72,DestinationRegion,Duni,<Brand>TCH</Brand>
DIST0000081777,PELICAN HOTEL,72,DestinationRegion,Duni,<Brand>AIR</Brand>
DIST0000055077,A&amp;O D&#252;sseldorf Hauptbahnhof,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000055254,Acora Hotel und Wohnen,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000057300,Appartements Friedrichstadt,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000057622,Arcadia Hotel D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000058328,Auszeit Hotel Duesseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000058391,Avidon Design Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000058963,Bastion Hotel Dusseldorf Neuss,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000058971,Batavia,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000059552,Best Western Grand City Hotel D&#252;sseldorf Mettmann,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000059612,Best Western Hotel Majestic,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000059873,Best Western Savoy Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000060422,Breidenbacher Hof,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000060423,"Breidenbacher Hof, a Capella Hotel",2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000061009,Carat Hotel D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000061258,Cascade,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000061544,Centrum Hotel Plaza D&#252;sseldorf Hauptbahnhof,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000062105,City Apart,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000062125,City Hotel Krefeld,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000062159,City Partner Hotel D&#252;sseldorf City,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000062921,Commundo Tagungshotel Neuss,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000063421,Courtyard by Marriott Duesseldorf Seestern,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000063471,Courtyard Duesseldorf Seestern,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000064233,Derag Livinghotel Dusseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000064738,Dorint Kongresshotel D&#252;sseldorf Neuss,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000064972,Duesseldorf Mitte Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000065959,Excelsior,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000066757,Friends,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000067579,Grand City B&#246;rsenhotel D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000067585,Grand City Hotel Duesseldorf Koenigsallee,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000067586,Grand City Hotel Dusseldorf Konigsallee formerly Four Points,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000068889,Hilton Dusseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000069167,Holiday Inn,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000069221,Holiday Inn D&#252;sseldorf K&#246;nigsallee,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000069389,Holiday Inn Koenigsallee,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000070062,Hotel Asahi,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000071174,Hotel Excelsior D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000071272,Hotel Friends Duesseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000071672,Hotel Jan van Werth,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000072083,Hotel Madison Novum D&#252;sseldorf City Center,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000072400,Hotel MutterHaus,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000072465,Hotel Nikko D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000072707,Hotel Petersburg,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000072976,Hotel Residenz City,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000073504,Hotel Terminus,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000074344,Ibis D&#252;sseldorf City,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000074346,Ibis Duesseldorf Hauptbahnhof,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000074647,Innside D&#252;sseldorf Derendorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000075361,Kastens Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000075414,Kempe Komfort Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000076811,Lindner Congress Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000076816,Lindner Hotel Airport,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000077315,Madison Novum Dusseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000077919,Maritim Hotel Duesseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000078376,Melia Dusseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000078507,Mercure City Nord,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000078529,Mercure Hotel D&#252;sseldorf - Ratingen,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000078531,Mercure Hotel Duesseldorf Seestern,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000078598,Mercure Parkhotel Krefelder Hof,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000078617,Mercure Tagungs- &amp; Landhotel Krefeld,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000079030,Mitte,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000079123,Mondial Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000079147,Monopol Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000079796,NH D&#252;sseldorf,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000080137,Novotel D&#252;sseldorf City West,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000083813,relexa Hotel Airport Duesseldorf-Ratingen,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000083816,Relexa Hotel Ratingen City,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000083844,Renaissance Dusseldorf Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000084104,Residenz,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000084348,Ringhotel Waldhotel Heiligenhaus,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000086154,Sheraton Airport,2234,DestinationRegion,Dusseldorf,<Brand>EJH</Brand>
DIST0000086189,Sheraton Dusseldorf Airport Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000087198,Stage47 a city selection hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000087918,Swissotel - Dusseldorf/ Neuss,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000089941,TRYP Dusseldorf Airport Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
DIST0000089942,TRYP Dusseldorf Krefeld Hotel,2234,DestinationRegion,Dusseldorf,<Brand>EXP</Brand>
